station_id,window_start,anomaly_frequency,anomaly_severity,missing_data_pct,communication_failure_frequency,station_disagreement,temperature_drift,pressure_drift,humidity_drift,rolling_variance,repeated_fault_count,estimated_health_risk_score,sensor_health_score,degradation_level,maintenance_priority
AWS001,2026-05-01,0.003472222222222222,1,0.0,0.0,0.04373068877316318,0.026354864428514972,0.014891907390040399,-0.030633487772360198,0.4698955865735264,1,1.631461663773524,98.4,HEALTHY,LOW
AWS001,2026-05-02,0.003472222222222222,1,0.0,0.0,0.043552586369272867,-0.01793925791375707,-0.017516319019727118,0.025371191816319822,0.24933814185517914,1,1.627009103676266,98.4,HEALTHY,LOW
AWS001,2026-05-03,0.003472222222222222,1,0.0,0.0,0.04255192117515638,-0.006197421997342572,-0.02953718824422956,-0.005209119945945245,0.25955716933537804,1,1.6019924738233537,98.4,HEALTHY,LOW
AWS001,2026-05-04,0.0,0,0.0,0.0,0.04480986480729433,-0.003180328869441134,-0.006836170291835388,0.00530483229093955,0.27007938879362536,0,1.1202466201823584,98.9,HEALTHY,LOW
AWS001,2026-05-05,0.125,36,0.0,0.0,0.05317341914960301,-0.027424560796752682,0.0242177610201249,0.030554277085315922,0.3176098897795315,36,20.704335478740077,79.3,WATCH,MEDIUM
AWS001,2026-05-06,0.06944444444444445,20,0.0,0.0,0.04722910409679593,-0.0035911452001579575,0.0250001876803603,0.004358271858388971,0.25503313085449075,20,11.944616491308787,88.1,HEALTHY,LOW
AWS001,2026-05-07,0.06944444444444445,20,0.0,0.0,0.08302147234596685,0.02760720941652988,-0.001823194011639452,-0.021966903038015406,0.3916884023550462,20,12.83942569753806,87.2,HEALTHY,LOW
AWS001,2026-05-08,0.16666666666666666,48,0.0,0.0,0.05203390985634564,0.010253286625462345,-0.026324074889685453,-0.010911823655736595,0.3196452521132004,48,27.134181079741975,72.9,WATCH,MEDIUM
AWS001,2026-05-09,0.0,0,0.0,0.0,0.038253214758508305,0.0016732741023765233,-0.021127810163717144,0.005112272042393753,0.2573745054808512,0,0.9563303689627076,99.0,HEALTHY,LOW
AWS001,2026-05-10,0.16666666666666666,48,0.0,0.0,0.04392641950149726,0.01589908050999742,0.009953983251536711,-0.031507517837533666,0.24415012992685586,48,26.931493820870767,73.1,WATCH,MEDIUM
AWS001,2026-05-11,0.16666666666666666,48,0.0,0.0,0.10416269317474387,-0.016532694195870792,0.028947540567367962,0.019739779990452497,0.26749945042670226,48,28.43740066270193,71.6,WATCH,MEDIUM
AWS001,2026-05-12,0.0625,18,0.0,0.0,0.03865702095464795,-0.030161816227435658,0.014039406320180822,0.01838683695884533,0.2636997711632574,18,10.653925523866201,89.3,HEALTHY,LOW
AWS001,2026-05-13,0.0625,18,0.0,0.0,0.03871902699095929,0.004568155647988108,-0.01734443820160318,0.0014945096724961163,0.2471485621223148,18,10.655475674773983,89.3,HEALTHY,LOW
AWS001,2026-05-14,0.0,0,0.0,0.0,0.04056066798318216,0.00046178102007356074,-0.029015150856154373,0.012953644460100463,0.27712177585954106,0,1.014016699579554,99.0,HEALTHY,LOW
AWS001,2026-05-15,0.0625,18,0.0,0.0,0.04023639179083169,-0.004899792259496389,-0.005100852121234172,-0.007240957413387841,0.28001786086823,18,10.693409794770794,89.3,HEALTHY,LOW
AWS001,2026-05-16,0.0,0,0.0,0.0,0.04182606541694551,0.02688023550259406,0.021786702308609622,-0.008719049061084276,0.25568381203331764,0,1.0456516354236378,99.0,HEALTHY,LOW
AWS001,2026-05-17,0.0,0,0.0,0.0,0.03889338535030917,0.0228157956103398,0.02654344996735405,-0.02863472261312726,0.26653292626393615,0,0.9723346337577293,99.0,HEALTHY,LOW
AWS001,2026-05-18,0.0,0,0.0,0.0,0.03715681492225222,-0.016614815882927323,-0.0030860544944420415,0.01718130735107744,0.24992459025345237,0,0.9289203730563056,99.1,HEALTHY,LOW
AWS001,2026-05-19,0.0,0,0.0,0.0,0.04145256866752912,-0.011643905813371713,-0.02525764540108079,-5.571625765520159e-06,0.2575903215114709,0,1.036314216688228,99.0,HEALTHY,LOW
AWS001,2026-05-20,0.0,0,0.0,0.0,0.03898389019853276,-0.001345852588250682,-0.021030189920412883,-0.0009340552635626301,0.25020687767860406,0,0.974597254963319,99.0,HEALTHY,LOW
AWS001,2026-05-21,0.0,0,0.0,0.0,0.04224209814371877,-0.02630501239654104,0.009920135455423128,0.03626381490015704,0.2485652493041027,0,1.0560524535929694,98.9,HEALTHY,LOW
AWS001,2026-05-22,0.0,0,0.0,0.0,0.03945930351217016,-0.0012171882908576575,0.02753866856344563,-0.00287508413275687,0.3873964192120326,0,0.986482587804254,99.0,HEALTHY,LOW
AWS001,2026-05-23,0.0,0,0.0,0.0,0.04207352086250807,0.026875043317306724,0.015162204583211924,-0.027994800755992675,0.2625316455092919,0,1.0518380215627017,98.9,HEALTHY,LOW
AWS001,2026-05-24,0.0,0,0.0,0.0,0.03962907672651536,0.010870531184396058,-0.017478865361684685,-0.006389398058095599,0.2555102026781493,0,0.990726918162884,99.0,HEALTHY,LOW
AWS001,2026-05-25,0.0,0,0.0,0.0,0.04051685651313711,-0.00055659538998212,-0.027849257024502014,-0.008471092577628618,0.2500027660909196,0,1.0129214128284278,99.0,HEALTHY,LOW
AWS001,2026-05-26,0.0,0,0.0,0.0,0.043225056404417886,0.015371862968103358,-0.00605375982125188,-0.017505558175717726,0.25319576020166085,0,1.0806264101104472,98.9,HEALTHY,LOW
AWS001,2026-05-27,0.0,0,0.0,0.0,0.03995614881552061,-0.014295836177620683,0.02160542229619051,0.03208471477574894,0.27037232502111125,0,0.9989037203880153,99.0,HEALTHY,LOW
AWS001,2026-05-28,0.0,0,0.0,0.0,0.049263666512887175,-0.008735225023533712,0.0697604209602687,0.00132563084222862,0.2493199583150338,0,1.2315916628221795,98.8,HEALTHY,LOW
AWS002,2026-05-01,0.003472222222222222,1,0.0,0.0,0.045989228167888224,0.021120451880437808,0.012523742874170248,-0.03685899707595816,0.46790922260653695,1,1.6879251486416498,98.3,HEALTHY,LOW
AWS002,2026-05-02,0.003472222222222222,1,0.0,0.0,0.04539312833830151,-0.014946040129026858,-0.016788949478292556,0.027637033314269872,0.2592404427359509,1,1.6730226529019823,98.3,HEALTHY,LOW
AWS002,2026-05-03,0.0,0,0.0,0.0,0.044258870168875475,-0.01022613477916412,-0.027456376301996006,0.007659192794832971,0.2596385554155758,0,1.106471754221887,98.9,HEALTHY,LOW
AWS002,2026-05-04,0.003472222222222222,1,0.0,0.0,0.050575969298239654,-0.0015974451874341976,-0.007135860127819724,-0.0017052126171921917,0.25202368962988697,1,1.8025936769004356,98.2,HEALTHY,LOW
AWS002,2026-05-05,0.125,36,0.0,0.0,0.06856643957159714,-0.02365181451117361,0.02339007602121157,0.034524019499083757,0.32902722134465195,36,21.08916098928993,78.9,WATCH,MEDIUM
AWS002,2026-05-06,0.06944444444444445,20,0.0,0.0,0.04993100949997369,-0.00386681432685243,0.02553348581743917,-0.017166576423656377,0.24793086400650066,20,12.012164126388232,88.0,HEALTHY,LOW
AWS002,2026-05-07,0.06944444444444445,20,0.0,0.0,0.0828062432799127,0.02944498476128378,-0.002773678459008345,-0.025505554026543913,0.3979029777806169,20,12.834044970886707,87.2,HEALTHY,LOW
AWS002,2026-05-08,0.0,0,0.0,0.0,0.045339361886397755,0.006404381312700553,-0.025332274205359242,0.00922110712771603,0.27938480342168265,0,1.1334840471599439,98.9,HEALTHY,LOW
AWS002,2026-05-09,0.16666666666666666,48,0.0,0.0,0.06467557263233674,0.0002864246525840435,-0.022466823087545624,-0.010017511968270462,0.36056971334175564,48,27.450222649141754,72.5,WATCH,MEDIUM
AWS002,2026-05-10,0.16666666666666666,48,0.0,0.0,0.04550319595278804,0.01915622330878919,0.010601486474820534,-0.00933397304864029,0.255782502307629,48,26.970913232153038,73.0,WATCH,MEDIUM
AWS002,2026-05-11,0.16666666666666666,48,0.0,0.0,0.11003604861366977,-0.017156105476395185,0.029245968069036996,0.008077170783709904,0.2629129651004829,48,28.58423454867508,71.4,WATCH,MEDIUM
AWS002,2026-05-12,0.0625,18,0.0,0.0,0.04617582175152628,-0.03039852002070266,0.013571341504952194,0.02904465416366237,0.24406193995374764,18,10.841895543788157,89.2,HEALTHY,LOW
AWS002,2026-05-13,0.0,0,0.0,0.0,0.0491877853790362,0.0004554308046276582,-0.016622540331413898,0.0054692033723300094,0.26133981326227934,0,1.229694634475905,98.8,HEALTHY,LOW
AWS002,2026-05-14,0.0625,18,0.0,0.0,0.04630974480992895,0.004039323746064601,-0.029511349083076115,-0.015138603764247213,0.2536460863216222,18,10.845243620248224,89.2,HEALTHY,LOW
AWS002,2026-05-15,0.0625,18,0.0,0.0,0.04259617283700679,-0.006407894720531493,-0.005585458296665753,0.015679680343763967,0.2959532082555259,18,10.752404320925171,89.2,HEALTHY,LOW
AWS002,2026-05-16,0.0,0,0.0,0.0,0.04755480620888687,0.029153621873153165,0.023151415288172612,-0.03402251246277878,0.25885928215294957,0,1.1888701552221719,98.8,HEALTHY,LOW
